text,label
大园,"['dà', 'NA']"
大园乡,"['dà', 'NA', 'NA']"
大国,"['dà', 'NA']"
大圆,"['dà', 'NA']"
大圣,"['dà', 'NA']"
大坂,"['dà', 'NA']"
大坑,"['dà', 'NA']"
大块朵颐,"['dà', 'NA', 'NA', 'NA']"
大坝,"['dà', 'NA']"
大型,"['dà', 'NA']"
大型企业,"['dà', 'NA', 'NA', 'NA']"
大城,"['dà', 'NA']"
大城乡,"['dà', 'NA', 'NA']"
大城县,"['dà', 'NA', 'NA']"
大声,"['dà', 'NA']"
大声喊叫,"['dà', 'NA', 'NA', 'NA']"
大声疾呼,"['dà', 'NA', 'NA', 'NA']"
大夏,"['dà', 'NA']"
大外,"['dà', 'NA']"
大多,"['dà', 'NA']"
大夥,"['dà', 'NA']"
大失所望,"['dà', 'NA', 'NA', 'NA']"
大夼,"['dà', 'NA']"
大夼镇,"['dà', 'NA', 'NA']"
大奖,"['dà', 'NA']"
大妈,"['dà', 'NA']"
大姐,"['dà', 'NA']"
大姑,"['dà', 'NA']"
大姚,"['dà', 'NA']"
大姚县,"['dà', 'NA', 'NA']"
大姨,"['dà', 'NA']"
大姨妈,"['dà', 'NA', 'NA']"
大姨子,"['dà', 'NA', 'NA']"
大全,"['dà', 'NA']"
大娘,"['dà', 'NA']"
大媒,"['dà', 'NA']"
大嫂,"['dà', 'NA']"
大公司,"['dà', 'NA', 'NA']"
大公国,"['dà', 'NA', 'NA']"
大公国际,"['dà', 'NA', 'NA', 'NA']"
大公报,"['dà', 'NA', 'NA']"
大字报,"['dà', 'NA', 'NA']"
大学,"['dà', 'NA']"
大学城,"['dà', 'NA', 'NA']"
大学学科能力测验,"['dà', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
大学本科,"['dà', 'NA', 'NA', 'NA']"
大学生,"['dà', 'NA', 'NA']"
大学预科,"['dà', 'NA', 'NA', 'NA']"
大宇,"['dà', 'NA']"
大安,"['dà', 'NA']"
大安乡,"['dà', 'NA', 'NA']"
大宗,"['dà', 'NA']"
大宛,"['dà', 'NA']"
大宝,"['dà', 'NA']"
大宪章,"['dà', 'NA', 'NA']"
大富翁,"['dà', 'NA', 'NA']"
大寒,"['dà', 'NA']"
大寨,"['dà', 'NA']"
大寮,"['dà', 'NA']"
大寮乡,"['dà', 'NA', 'NA']"
大寺院,"['dà', 'NA', 'NA']"
大小,"['dà', 'NA']"
大小姐,"['dà', 'NA', 'NA']"
大局,"['dà', 'NA']"
大山,"['dà', 'NA']"
大屿山,"['dà', 'NA', 'NA']"
大屠杀,"['dà', 'NA', 'NA']"
大屠杀事件,"['dà', 'NA', 'NA', 'NA', 'NA']"
大关,"['dà', 'NA']"
大关县,"['dà', 'NA', 'NA']"
大巴,"['dà', 'NA']"
大典,"['dà', 'NA']"
大师,"['dà', 'NA']"
大帝,"['dà', 'NA']"
大幅,"['dà', 'NA']"
大庆,"['dà', 'NA']"
大庸,"['dà', 'NA']"
大庾岭,"['dà', 'NA', 'NA']"
大开,"['dà', 'NA']"
大开斋,"['dà', 'NA', 'NA']"
大张声势,"['dà', 'NA', 'NA', 'NA']"
大张挞伐,"['dà', 'NA', 'NA', 'NA']"
大张旗鼓,"['dà', 'NA', 'NA', 'NA']"
大志,"['dà', 'NA']"
大忙人,"['dà', 'NA', 'NA']"
大快人心,"['dà', 'NA', 'NA', 'NA']"
大快朵颐,"['dà', 'NA', 'NA', 'NA']"
大怒,"['dà', 'NA']"
大总统,"['dà', 'NA', 'NA']"
大恭,"['dà', 'NA']"
大悟,"['dà', 'NA']"
大悟县,"['dà', 'NA', 'NA']"
大悲咒,"['dà', 'NA', 'NA']"
大惊,"['dà', 'NA']"
大惊小怪,"['dà', 'NA', 'NA', 'NA']"
大意,"['dà', 'NA']"
大愚,"['dà', 'NA']"
大憝,"['dà', 'NA']"
大我,"['dà', 'NA']"
大战,"['dà', 'NA']"
大戟科,"['dà', 'NA', 'NA']"
大户,"['dà', 'NA']"
大慈恩寺,"['dà', 'NA', 'NA', 'NA']"
大才小用,"['dà', 'NA', 'NA', 'NA']"
大批,"['dà', 'NA']"
大批特批,"['dà', 'NA', 'NA', 'NA']"
大抵,"['dà', 'NA']"
大拐,"['dà', 'NA']"
大拿,"['dà', 'NA']"
大树,"['dà', 'NA']"
大树乡,"['dà', 'NA', 'NA']"
大树菠萝,"['dà', 'NA', 'NA', 'NA']"
大放光明,"['dà', 'NA', 'NA', 'NA']"
大放厥辞,"['dà', 'NA', 'NA', 'NA']"
大放异彩,"['dà', 'NA', 'NA', 'NA']"
大放悲声,"['dà', 'NA', 'NA', 'NA']"
大政方针,"['dà', 'NA', 'NA', 'NA']"
大斋,"['dà', 'NA']"
大料,"['dà', 'NA']"
大新,"['dà', 'NA']"
大新县,"['dà', 'NA', 'NA']"
大方,"['dà', 'NA']"
大方县,"['dà', 'NA', 'NA']"
大族,"['dà', 'NA']"
大旗,"['dà', 'NA']"
大日如来,"['dà', 'NA', 'NA', 'NA']"
大明历,"['dà', 'NA', 'NA']"
大明湖,"['dà', 'NA', 'NA']"
大星芹,"['dà', 'NA', 'NA']"
大昭寺,"['dà', 'NA', 'NA']"
大显身手,"['dà', 'NA', 'NA', 'NA']"
大暑,"['dà', 'NA']"
大月,"['dà', 'NA']"
大月支,"['dà', 'NA', 'NA']"
大本营,"['dà', 'NA', 'NA']"
大本钟,"['dà', 'NA', 'NA']"
大杀风景,"['dà', 'NA', 'NA', 'NA']"
大杂烩,"['dà', 'NA', 'NA']"
大杂院,"['dà', 'NA', 'NA']"
大权,"['dà', 'NA']"
大权在握,"['dà', 'NA', 'NA', 'NA']"
大李杜,"['dà', 'NA', 'NA']"
大材小用,"['dà', 'NA', 'NA', 'NA']"
大村,"['dà', 'NA']"
大村乡,"['dà', 'NA', 'NA']"
大条,"['dà', 'NA']"
大林,"['dà', 'NA']"
大林镇,"['dà', 'NA', 'NA']"
大枣,"['dà', 'NA']"
大柴旦,"['dà', 'NA', 'NA']"
大柴旦镇,"['dà', 'NA', 'NA', 'NA']"
大桥,"['dà', 'NA']"
大桶,"['dà', 'NA']"
大梁,"['dà', 'NA']"
大棒,"['dà', 'NA']"
大楼,"['dà', 'NA']"
大概,"['dà', 'NA']"
大款,"['dà', 'NA']"
大步,"['dà', 'NA']"
大步流星,"['dà', 'NA', 'NA', 'NA']"
大步走,"['dà', 'NA', 'NA']"
大武,"['dà', 'NA']"
大武乡,"['dà', 'NA', 'NA']"
大武口,"['dà', 'NA', 'NA']"
大殿,"['dà', 'NA']"
大比目鱼,"['dà', 'NA', 'NA', 'NA']"
大氅,"['dà', 'NA']"
大气,"['dà', 'NA']"
大气候,"['dà', 'NA', 'NA']"
大气儿,"['dà', 'NA', 'NA']"
大气层,"['dà', 'NA', 'NA']"
大气污染,"['dà', 'NA', 'NA', 'NA']"
大气环流,"['dà', 'NA', 'NA', 'NA']"
大水,"['dà', 'NA']"
大汉,"['dà', 'NA']"
大汉族主义,"['dà', 'NA', 'NA', 'NA', 'NA']"
大河,"['dà', 'NA']"
大法官,"['dà', 'NA', 'NA']"
大洋,"['dà', 'NA']"
大洋洲,"['dà', 'NA', 'NA']"
大洲,"['dà', 'NA']"
大洼,"['dà', 'NA']"
大洼县,"['dà', 'NA', 'NA']"
大浦洞,"['dà', 'NA', 'NA']"
大浦洞二,"['dà', 'NA', 'NA', 'NA']"
大浪,"['dà', 'NA']"
大海,"['dà', 'NA']"
大海捞针,"['dà', 'NA', 'NA', 'NA']"
大海沟,"['dà', 'NA', 'NA']"
大样,"['dà', 'NA']"
大清,"['dà', 'NA']"
大渡口,"['dà', 'NA', 'NA']"
大渡河,"['dà', 'NA', 'NA']"
大港,"['dà', 'NA']"
大清帝国,"['dà', 'NA', 'NA', 'NA']"
大清早,"['dà', 'NA', 'NA']"
大湖,"['dà', 'NA']"
大湖乡,"['dà', 'NA', 'NA']"
大根兰,"['dà', 'NA', 'NA']"
大溪,"['dà', 'NA']"
大溪镇,"['dà', 'NA', 'NA']"
大满贯,"['dà', 'NA', 'NA']"
大潮,"['dà', 'NA']"
大火,"['dà', 'NA']"
大灭绝,"['dà', 'NA', 'NA']"
大灯,"['dà', 'NA']"
大灰狼,"['dà', 'NA', 'NA']"
大灶,"['dà', 'NA']"
大灾,"['dà', 'NA']"
大热,"['dà', 'NA']"
大熊座,"['dà', 'NA', 'NA']"
大熔炉,"['dà', 'NA', 'NA']"
大爷,"['dà', 'NA']"
大牌,"['dà', 'NA']"
大牌档,"['dà', 'NA', 'NA']"
大犬座,"['dà', 'NA', 'NA']"
大狱,"['dà', 'NA']"
大猩猩,"['dà', 'NA', 'NA']"
大环,"['dà', 'NA']"
大班,"['dà', 'NA']"
大球,"['dà', 'NA']"
大理,"['dà', 'NA']"
大理岩,"['dà', 'NA', 'NA']"
大理州,"['dà', 'NA', 'NA']"
大理白族自治州,"['dà', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
大用,"['dà', 'NA']"
大田,"['dà', 'NA']"
大田县,"['dà', 'NA', 'NA']"
大甲,"['dà', 'NA']"
大甲镇,"['dà', 'NA', 'NA']"
大男子主义,"['dà', 'NA', 'NA', 'NA', 'NA']"
大男子主义者,"['dà', 'NA', 'NA', 'NA', 'NA', 'NA']"
大略,"['dà', 'NA']"
大疮,"['dà', 'NA']"
大病,"['dà', 'NA']"
大白天,"['dà', 'NA', 'NA']"
大白熊犬,"['dà', 'NA', 'NA', 'NA']"
大白菜,"['dà', 'NA', 'NA']"
大白话,"['dà', 'NA', 'NA']"
大白鲨,"['dà', 'NA', 'NA']"
大盘子,"['dà', 'NA', 'NA']"
大社,"['dà', 'NA']"
大社乡,"['dà', 'NA', 'NA']"
大神,"['dà', 'NA']"
大祥,"['dà', 'NA']"
大祸,"['dà', 'NA']"
大禹,"['dà', 'NA']"
大秦,"['dà', 'NA']"
大竹,"['dà', 'NA']"
大竹县,"['dà', 'NA', 'NA']"
大笑,"['dà', 'NA']"
大笨象,"['dà', 'NA', 'NA']"
大箐山,"['dà', 'NA', 'NA']"
大篆,"['dà', 'NA']"
大米,"['dà', 'NA']"
大类,"['dà', 'NA']"
大粪,"['dà', 'NA']"
大紫荆勋章,"['dà', 'NA', 'NA', 'NA', 'NA']"
大纲,"['dà', 'NA']"
大绝灭,"['dà', 'NA', 'NA']"
大老婆,"['dà', 'NA', 'NA']"
大老粗,"['dà', 'NA', 'NA']"
大老远,"['dà', 'NA', 'NA']"
大耳窿,"['dà', 'NA', 'NA']"
大肠,"['dà', 'NA']"
大肆,"['dà', 'NA']"
大肆攻击,"['dà', 'NA', 'NA', 'NA']"
大肆鼓,"['dà', 'NA', 'NA']"
大肉,"['dà', 'NA']"
大股东,"['dà', 'NA', 'NA']"
大胆,"['dà', 'NA']"
大能,"['dà', 'NA']"
大脑,"['dà', 'NA']"
大脑死亡,"['dà', 'NA', 'NA', 'NA']"
大脑比喻,"['dà', 'NA', 'NA', 'NA']"
大臣,"['dà', 'NA']"
大自然,"['dà', 'NA', 'NA']"
大致,"['dà', 'NA']"
大舵手,"['dà', 'NA', 'NA']"
大舅子,"['dà', 'NA', 'NA']"
大英,"['dà', 'NA']"
大英博物馆,"['dà', 'NA', 'NA', 'NA', 'NA']"
大英县,"['dà', 'NA', 'NA']"
大英帝国,"['dà', 'NA', 'NA', 'NA']"
大范围,"['dà', 'NA', 'NA']"
大茴香,"['dà', 'NA', 'NA']"
大茴香子,"['dà', 'NA', 'NA', 'NA']"
大草原,"['dà', 'NA', 'NA']"
大荔,"['dà', 'NA']"
大荔县,"['dà', 'NA', 'NA']"
大菱鲆,"['dà', 'NA', 'NA']"
大萧条,"['dà', 'NA', 'NA']"
大葱,"['dà', 'NA']"
大蒜,"['dà', 'NA']"
大腕,"['dà', 'NA']"
大虫,"['dà', 'NA']"
大蝾螈,"['dà', 'NA', 'NA']"
大融炉,"['dà', 'NA', 'NA']"
大街,"['dà', 'NA']"
大袋子,"['dà', 'NA', 'NA']"
大西国,"['dà', 'NA', 'NA']"
大西洋,"['dà', 'NA', 'NA']"
大西洋国,"['dà', 'NA', 'NA', 'NA']"
大言,"['dà', 'NA']"
大言不惭,"['dà', 'NA', 'NA', 'NA']"
大计,"['dà', 'NA']"
大话骰,"['dà', 'NA', 'NA']"
大谈,"['dà', 'NA']"
大谈特谈,"['dà', 'NA', 'NA', 'NA']"
大谣,"['dà', 'NA']"
大豆,"['dà', 'NA']"
大象,"['dà', 'NA']"
大败,"['dà', 'NA']"
大贱卖,"['dà', 'NA', 'NA']"
大费周章,"['dà', 'NA', 'NA', 'NA']"
大赦,"['dà', 'NA']"
大赦国际,"['dà', 'NA', 'NA', 'NA']"
大足,"['dà', 'NA']"
大足县,"['dà', 'NA', 'NA']"
大跃进,"['dà', 'NA', 'NA']"
大跌,"['dà', 'NA']"
大路,"['dà', 'NA']"
大路货,"['dà', 'NA', 'NA']"
大腿,"['dà', 'NA']"
大运,"['dà', 'NA']"
大运河,"['dà', 'NA', 'NA']"
大连,"['dà', 'NA']"
大选,"['dà', 'NA']"
大道,"['dà', 'NA']"
大邑,"['dà', 'NA']"
大邑县,"['dà', 'NA', 'NA']"
大邱,"['dà', 'NA']"
大部,"['dà', 'NA']"
大部制,"['dà', 'NA', 'NA']"
大醇小疵,"['dà', 'NA', 'NA', 'NA']"
大釜,"['dà', 'NA']"
大钱,"['dà', 'NA']"
大锅,"['dà', 'NA']"
大错,"['dà', 'NA']"
大错特错,"['dà', 'NA', 'NA', 'NA']"
大锤,"['dà', 'NA']"
大键琴,"['dà', 'NA', 'NA']"
大锅饭,"['dà', 'NA', 'NA']"
大镰刀,"['dà', 'NA', 'NA']"
大门,"['dà', 'NA']"
大闹,"['dà', 'NA']"
大闹天宫,"['dà', 'NA', 'NA', 'NA']"
大队,"['dà', 'NA']"
大阪,"['dà', 'NA']"
大阪府,"['dà', 'NA', 'NA']"
大阮,"['dà', 'NA']"
大限,"['dà', 'NA']"
大限到来,"['dà', 'NA', 'NA', 'NA']"
大院,"['dà', 'NA']"
大陪审团,"['dà', 'NA', 'NA', 'NA']"
必有后福,"['NA', 'yǒu', 'NA', 'NA']"
大雁,"['dà', 'NA']"
大雄,"['dà', 'NA']"
大雄宝殿,"['dà', 'NA', 'NA', 'NA']"
大雪,"['dà', 'NA']"
大雾,"['dà', 'NA']"
大青山,"['dà', 'NA', 'NA']"
大韩帝国,"['dà', 'NA', 'NA', 'NA']"
大韩民国,"['dà', 'NA', 'NA', 'NA']"
大项,"['dà', 'NA']"
大风,"['dà', 'NA']"
大餐,"['dà', 'NA']"
大饱口福,"['dà', 'NA', 'NA', 'NA']"
大饱眼福,"['dà', 'NA', 'NA', 'NA']"
大饼,"['dà', 'NA']"
大马,"['dà', 'NA']"
大驾,"['dà', 'NA']"
大骂,"['dà', 'NA']"
大鲵,"['dà', 'NA']"
大鲽鱼,"['dà', 'NA', 'NA']"
大鳄,"['dà', 'NA']"
大鸨,"['dà', 'NA']"
大鸿胪,"['dà', 'NA', 'NA']"
大鹏,"['dà', 'NA']"
大鹿,"['dà', 'NA']"
大麦,"['dà', 'NA']"
大麦克,"['dà', 'NA', 'NA']"
大黄,"['dà', 'NA']"
大黄蜂,"['dà', 'NA', 'NA']"
大黄鱼,"['dà', 'NA', 'NA']"
大鼠,"['dà', 'NA']"
大鼓,"['dà', 'NA']"
大龄,"['dà', 'NA']"
大龄青年,"['dà', 'NA', 'NA', 'NA']"
天上,"['NA', 'shàng']"
天上下刀子,"['NA', 'shàng', 'NA', 'NA', 'NA']"
天下大乱,"['NA', 'NA', 'dà', 'NA']"
天下兴亡,"['NA', 'NA', 'xīng', 'NA']"
天不怕地不怕,"['NA', 'NA', 'NA', 'dì', 'NA', 'NA']"
天主教,"['NA', 'NA', 'jiào']"
天主教徒,"['NA', 'NA', 'jiào', 'NA']"
天主的羔羊,"['NA', 'NA', 'de', 'NA', 'NA']"
天人合一,"['NA', 'NA', 'hé', 'NA']"
天人感应,"['NA', 'NA', 'NA', 'yìng']"
天价,"['NA', 'jià']"
天伦之乐,"['NA', 'NA', 'NA', 'lè']"
天体,"['NA', 'tǐ']"
天体主义,"['NA', 'tǐ', 'NA', 'NA']"
天体光谱学,"['NA', 'tǐ', 'NA', 'NA', 'NA']"
天体力学,"['NA', 'tǐ', 'NA', 'NA']"
天体物理,"['NA', 'tǐ', 'NA', 'NA']"
天体物理学,"['NA', 'tǐ', 'NA', 'NA', 'NA']"
天使报喜节,"['NA', 'NA', 'NA', 'NA', 'jié']"
天元区,"['NA', 'NA', 'qū']"
天分,"['NA', 'fèn']"
天南海北,"['NA', 'nán', 'NA', 'NA']"
天台,"['NA', 'tái']"
天台县,"['NA', 'tái', 'NA']"
天台宗,"['NA', 'tái', 'NA']"
天台山,"['NA', 'tái', 'NA']"
天各一方,"['NA', 'gè', 'NA', 'NA']"
天呀,"['NA', 'ya']"
天哪,"['NA', 'na']"
天地,"['NA', 'dì']"
天地悬隔,"['NA', 'dì', 'NA', 'NA']"
天地玄黄,"['NA', 'dì', 'NA', 'NA']"
天地良心,"['NA', 'dì', 'NA', 'NA']"
天壤之别,"['NA', 'NA', 'NA', 'bié']"
天大,"['NA', 'dà']"
天头,"['NA', 'tóu']"
天妇罗,"['NA', 'NA', 'luó']"
天公不作美,"['NA', 'NA', 'NA', 'zuò', 'NA']"
天公地道,"['NA', 'NA', 'dì', 'NA']"
天宁,"['NA', 'níng']"
天安门开了,"['NA', 'NA', 'NA', 'NA', 'le']"
天寒地冻,"['NA', 'NA', 'dì', 'NA']"
天山区,"['NA', 'NA', 'qū']"
天兵天将,"['NA', 'NA', 'NA', 'jiàng']"
天干,"['NA', 'gān']"
天底,"['NA', 'dǐ']"
天底下,"['NA', 'dǐ', 'NA']"
天心区,"['NA', 'NA', 'qū']"
天悬地隔,"['NA', 'NA', 'dì', 'NA']"
天惊石破,"['NA', 'NA', 'shí', 'NA']"
天择,"['NA', 'zé']"
天文单位,"['NA', 'NA', 'dān', 'NA']"
天文台,"['NA', 'NA', 'tái']"
天文学大成,"['NA', 'NA', 'NA', 'dà', 'NA']"
天文学家,"['NA', 'NA', 'NA', 'jiā']"
天无绝人之路,"['NA', 'wú', 'NA', 'NA', 'NA', 'NA']"
天星码头,"['NA', 'NA', 'NA', 'tóu']"
天晓得,"['NA', 'NA', 'de']"
天有不测风云,"['NA', 'yǒu', 'NA', 'NA', 'NA', 'NA']"
人有旦夕祸福,"['NA', 'yǒu', 'NA', 'NA', 'NA', 'NA']"
天朝,"['NA', 'cháo']"
天机不可泄漏,"['NA', 'NA', 'NA', 'kě', 'NA', 'NA']"
天杀的,"['NA', 'NA', 'de']"
天桥区,"['NA', 'NA', 'qū']"
天水市,"['NA', 'NA', 'shì']"
天河区,"['NA', 'NA', 'qū']"
天津会议专条,"['NA', 'NA', 'huì', 'NA', 'NA', 'NA']"
天津大学,"['NA', 'NA', 'dà', 'NA']"
天津市,"['NA', 'NA', 'shì']"
天津条约,"['NA', 'NA', 'NA', 'yuē']"
天津环球金融中心,"['NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'zhōng', 'NA']"
天涯海角,"['NA', 'NA', 'NA', 'jiǎo']"
天涯若比邻,"['NA', 'NA', 'ruò', 'NA', 'NA']"
天渊之别,"['NA', 'NA', 'NA', 'bié']"
天演论,"['NA', 'NA', 'lùn']"
天灾地孽,"['NA', 'NA', 'dì', 'NA']"
天然本地,"['NA', 'NA', 'NA', 'dì']"
天然纤维,"['NA', 'NA', 'xiān', 'NA']"
天燕座,"['NA', 'yàn', 'NA']"
天父,"['NA', 'fù']"
天猫座,"['NA', 'māo', 'NA']"
天王,"['NA', 'wáng']"
天王星,"['NA', 'wáng', 'NA']"
天理教,"['NA', 'NA', 'jiào']"
天生的一对,"['NA', 'NA', 'de', 'NA', 'NA']"
天祝藏族自治县,"['NA', 'NA', 'zàng', 'NA', 'NA', 'NA', 'NA']"
天空,"['NA', 'kōng']"
天翻地覆,"['NA', 'NA', 'dì', 'NA']"
天色,"['NA', 'sè']"
天荒地老,"['NA', 'NA', 'dì', 'NA']"
天蓝,"['NA', 'lán']"
天行赤眼,"['NA', 'xíng', 'NA', 'NA']"
娘要嫁人,"['NA', 'yào', 'NA', 'NA']"
天趣,"['NA', 'qù']"
天车,"['NA', 'chē']"
天边,"['NA', 'biān']"
天造地设,"['NA', 'NA', 'dì', 'NA']"
天那水,"['NA', 'nà', 'NA']"
天长,"['NA', 'cháng']"
天长日久,"['NA', 'cháng', 'NA', 'NA']"
天门市,"['NA', 'NA', 'shì']"
天雨路滑,"['NA', 'yù', 'NA', 'NA']"
天雨顺延,"['NA', 'yǔ', 'NA', 'NA']"
天青石,"['NA', 'NA', 'shí']"
天香国色,"['NA', 'NA', 'NA', 'sè']"
天麻,"['NA', 'má']"
天龙八部,"['NA', 'NA', 'bā', 'NA']"
太上,"['NA', 'shàng']"
太上皇,"['NA', 'shàng', 'NA']"
太仆,"['NA', 'pú']"
太仆寺,"['NA', 'pú', 'NA']"
太仆寺卿,"['NA', 'pú', 'NA', 'NA']"
太仆寺旗,"['NA', 'pū', 'NA', 'NA']"
太仓市,"['NA', 'NA', 'shì']"
太保市,"['NA', 'NA', 'shì']"
太原市,"['NA', 'NA', 'shì']"
太古洋行,"['NA', 'NA', 'NA', 'háng']"
太史令,"['NA', 'NA', 'lìng']"
太和,"['NA', 'hé']"
太和县,"['NA', 'hé', 'NA']"
太和殿,"['NA', 'hé', 'NA']"
愿者上钩,"['NA', 'NA', 'shàng', 'NA']"
太子河区,"['NA', 'NA', 'NA', 'qū']"
太平区,"['NA', 'NA', 'qū']"
太平市,"['NA', 'NA', 'shì']"
太平广记,"['NA', 'NA', 'guǎng', 'NA']"
太平洋区域,"['NA', 'NA', 'NA', 'qū', 'NA']"
太平洋周边,"['NA', 'NA', 'NA', 'NA', 'biān']"
太平洋联合铁路,"['NA', 'NA', 'NA', 'NA', 'hé', 'NA', 'NA']"
太平盛世,"['NA', 'NA', 'shèng', 'NA']"
太平间,"['NA', 'NA', 'jiān']"
太极图说,"['NA', 'NA', 'NA', 'shuō']"
太监,"['NA', 'jiàn']"
太石村,"['NA', 'shí', 'NA']"
太空,"['NA', 'kōng']"
太空人,"['NA', 'kōng', 'NA']"
太空探索,"['NA', 'kōng', 'NA', 'NA']"
太空梭,"['NA', 'kōng', 'NA']"
太空步,"['NA', 'kōng', 'NA']"
太空游,"['NA', 'kōng', 'NA']"
太空漫步,"['NA', 'kōng', 'NA', 'NA']"
太空站,"['NA', 'kōng', 'NA']"
太空舞步,"['NA', 'kōng', 'NA', 'NA']"
太空舱,"['NA', 'kōng', 'NA']"
太空船,"['NA', 'kōng', 'NA']"
太空飞船,"['NA', 'kōng', 'NA', 'NA']"
太行山,"['NA', 'háng', 'NA']"
太谷,"['NA', 'gǔ']"
太谷县,"['NA', 'gǔ', 'NA']"
太过,"['NA', 'guò']"
太阳微系统公司,"['NA', 'NA', 'NA', 'xì', 'NA', 'NA', 'NA']"
太阳永不落,"['NA', 'NA', 'NA', 'NA', 'luò']"
太阳神经丛,"['NA', 'NA', 'NA', 'jīng', 'NA']"
太阳神计划,"['NA', 'NA', 'NA', 'NA', 'huà']"
太阳系,"['NA', 'NA', 'xì']"
夫人,"['fū', 'NA']"
夫余,"['fū', 'NA']"
夫唱妇随,"['fū', 'NA', 'NA', 'NA']"
夫妇,"['fū', 'NA']"
夫婿,"['fū', 'NA']"
夫子,"['fū', 'NA']"
夫子自道,"['fū', 'NA', 'NA', 'NA']"
夫权,"['fū', 'NA']"
夭折,"['NA', 'zhé']"
央中,"['NA', 'zhōng']"
央行,"['NA', 'háng']"
夯土,"['hāng', 'NA']"
夯土机,"['hāng', 'NA', 'NA']"
夯实,"['hāng', 'NA']"
夯具,"['hāng', 'NA']"
夯歌,"['hāng', 'NA']"
夯汉,"['hāng', 'NA']"
夯砣,"['hāng', 'NA']"
失业率,"['NA', 'NA', 'lǜ']"
失之交臂,"['NA', 'NA', 'NA', 'bì']"
谬以千里,"['NA', 'NA', 'NA', 'lǐ']"
失传,"['NA', 'chuán']"
失体统,"['NA', 'tǐ', 'NA']"
失体面,"['NA', 'tǐ', 'NA']"
失单,"['NA', 'dān']"
失和,"['NA', 'hé']"
失地,"['NA', 'dì']"
失张失智,"['NA', 'NA', 'NA', 'zhì']"
失当,"['NA', 'dàng']"
失忆症,"['NA', 'NA', 'zhèng']"
失怙,"['NA', 'hù']"
失效日期,"['NA', 'NA', 'NA', 'qī']"
失散,"['NA', 'sàn']"
失期,"['NA', 'qī']"
失格,"['NA', 'gé']"
失独家庭,"['NA', 'NA', 'jiā', 'NA']"
失着,"['NA', 'zhāo']"
失禁,"['NA', 'jìn']"
失约,"['NA', 'yuē']"
失而复得,"['NA', 'NA', 'NA', 'dé']"
失色,"['NA', 'sè']"
失节,"['NA', 'jié']"
失落,"['NA', 'luò']"
失血,"['NA', 'xuè']"
失语,"['NA', 'yǔ']"
失调,"['NA', 'diào']"
失身分,"['NA', 'NA', 'fèn']"
失重,"['NA', 'zhòng']"
头一,"['tóu', 'NA']"
头一回,"['tóu', 'NA', 'NA']"
头份,"['tóu', 'NA']"
头份镇,"['tóu', 'NA', 'NA']"
头伏,"['tóu', 'NA']"
头信息,"['tóu', 'NA', 'NA']"
头像,"['tóu', 'NA']"
头儿,"['tóu', 'NA']"
头儿脑儿,"['tóu', 'NA', 'NA', 'NA']"
头功,"['tóu', 'NA']"
头午,"['tóu', 'NA']"
头半天,"['tóu', 'NA', 'NA']"
头半天儿,"['tóu', 'NA', 'NA', 'NA']"
头名,"['tóu', 'NA']"
头向前,"['tóu', 'NA', 'NA']"
头回,"['tóu', 'NA']"
头兜,"['tóu', 'NA']"
头城,"['tóu', 'NA']"
头城镇,"['tóu', 'NA', 'NA']"
头奖,"['tóu', 'NA']"
头套,"['tóu', 'NA']"
头子,"['tóu', 'NA']"
头寸,"['tóu', 'NA']"
头屋,"['tóu', 'NA']"
头屋乡,"['tóu', 'NA', 'NA']"
头巾,"['tóu', 'NA']"
头座,"['tóu', 'NA']"
头彩,"['tóu', 'NA']"
头悬梁,"['tóu', 'NA', 'NA']"
锥刺股,"['NA', 'cì', 'NA']"
头戴式耳机,"['tóu', 'NA', 'NA', 'NA', 'NA']"
头文字,"['tóu', 'NA', 'NA']"
头昏,"['tóu', 'NA']"
头昏目眩,"['tóu', 'NA', 'NA', 'NA']"
头昏眼暗,"['tóu', 'NA', 'NA', 'NA']"
头昏眼花,"['tóu', 'NA', 'NA', 'NA']"
头昏脑眩,"['tóu', 'NA', 'NA', 'NA']"
头昏脑胀,"['tóu', 'NA', 'NA', 'NA']"
头晚,"['tóu', 'NA']"
头条,"['tóu', 'NA']"
头条新闻,"['tóu', 'NA', 'NA', 'NA']"
头款,"['tóu', 'NA']"
头版,"['tóu', 'NA']"
头牌,"['tóu', 'NA']"
头疼,"['tóu', 'NA']"
头痛,"['tóu', 'NA']"
头癣,"['tóu', 'NA']"
头皮,"['tóu', 'NA']"
头皮屑,"['tóu', 'NA', 'NA']"
头盔,"['tóu', 'NA']"
头目,"['tóu', 'NA']"
头等,"['tóu', 'NA']"
头等舱,"['tóu', 'NA', 'NA']"
头箍,"['tóu', 'NA']"
头箍儿,"['tóu', 'NA', 'NA']"
头索类,"['tóu', 'NA', 'NA']"
头纱,"['tóu', 'NA']"
头绪,"['tóu', 'NA']"
头绳,"['tóu', 'NA']"
头罩,"['tóu', 'NA']"
头胀,"['tóu', 'NA']"
头脑,"['tóu', 'NA']"
头脑清楚,"['tóu', 'NA', 'NA', 'NA']"
头脸,"['tóu', 'NA']"
头脸儿,"['tóu', 'NA', 'NA']"
头虱,"['tóu', 'NA']"
头衔,"['tóu', 'NA']"
