预告片,"['NA', 'NA', 'piàn']","['NA', 'NA', 'piàn']"
贺年片,"['NA', 'NA', 'piàn']","['NA', 'NA', 'piàn']"
记录片,"['NA', 'NA', 'piàn']","['NA', 'NA', 'piàn']"
西部片,"['NA', 'NA', 'piàn']","['NA', 'NA', 'piàn']"
补胎片,"['NA', 'NA', 'piàn']","['NA', 'NA', 'piàn']"
正字通,"['zhèng', 'NA', 'tōng']","['zhèng', 'NA', 'tōng']"
克拉通,"['NA', 'lā', 'tōng']","['NA', 'lā', 'tōng']"
光通量,"['NA', 'tōng', 'liàng']","['NA', 'tōng', 'liàng']"
利通区,"['NA', 'tōng', 'qū']","['NA', 'tōng', 'qū']"
交通车,"['NA', 'tōng', 'chē']","['NA', 'tōng', 'chē']"
交通卡,"['NA', 'tōng', 'kǎ']","['NA', 'tōng', 'kǎ']"
万事通,"['wàn', 'NA', 'tōng']","['wàn', 'NA', 'tōng']"
一卡通,"['NA', 'kǎ', 'tōng']","['NA', 'kǎ', 'tōng']"
通风管,"['tōng', 'NA', 'NA']","['tōng', 'NA', 'NA']"
通风孔,"['tōng', 'NA', 'NA']","['tōng', 'NA', 'NA']"
通风口,"['tōng', 'NA', 'NA']","['tōng', 'NA', 'NA']"
通霄镇,"['tōng', 'NA', 'NA']","['tōng', 'NA', 'NA']"
通配符,"['tōng', 'NA', 'NA']","['tōng', 'NA', 'NA']"
通道县,"['tōng', 'NA', 'NA']","['tōng', 'NA', 'NA']"
少壮派,"['shào', 'NA', 'pài']","['shào', 'NA', 'pài']"
乐天派,"['lè', 'NA', 'pài']","['lè', 'NA', 'pài']"
颓废派,"['NA', 'NA', 'pài']","['NA', 'NA', 'pài']"
造反派,"['NA', 'NA', 'pài']","['NA', 'NA', 'pài']"
逊尼派,"['NA', 'NA', 'pài']","['NA', 'NA', 'pài']"
走资派,"['NA', 'NA', 'pài']","['NA', 'NA', 'pài']"
<unk>信派,"['NA', 'NA', 'pài']","['NA', 'NA', 'pài']"
苹果派,"['NA', 'NA', 'pài']","['NA', 'NA', 'pài']"
自由派,"['NA', 'NA', 'pài']","['NA', 'NA', 'pài']"
维新派,"['NA', 'NA', 'pài']","['NA', 'NA', 'pài']"
孵化场,"['NA', 'huà', 'chǎng']","['NA', 'huà', 'chǎng']"
公有化,"['NA', 'yǒu', 'huà']","['NA', 'yǒu', 'huà']"
城市化,"['NA', 'shì', 'huà']","['NA', 'shì', 'huà']"
国有化,"['NA', 'yǒu', 'huà']","['NA', 'yǒu', 'huà']"
可视化,"['kě', 'NA', 'huà']","['kě', 'NA', 'huà']"
南化乡,"['nán', 'huà', 'NA']","['nán', 'huà', 'NA']"
化隆县,"['huà', 'lóng', 'NA']","['huà', 'lóng', 'NA']"
化石群,"['huà', 'shí', 'NA']","['huà', 'shí', 'NA']"
化工厂,"['huà', 'NA', 'chǎng']","['huà', 'NA', 'chǎng']"
化学系,"['huà', 'NA', 'xì']","['huà', 'NA', 'xì']"
便捷化,"['biàn', 'NA', 'huà']","['biàn', 'NA', 'huà']"
人格化,"['NA', 'gé', 'huà']","['NA', 'gé', 'huà']"
非人化,"['NA', 'NA', 'huà']","['NA', 'NA', 'huà']"
雾化机,"['NA', 'huà', 'NA']","['NA', 'huà', 'NA']"
雾化器,"['NA', 'huà', 'NA']","['NA', 'huà', 'NA']"
遵化县,"['NA', 'huà', 'NA']","['NA', 'huà', 'NA']"
跨文化,"['NA', 'NA', 'huà']","['NA', 'NA', 'huà']"
跨国化,"['NA', 'NA', 'huà']","['NA', 'NA', 'huà']"
贵族化,"['NA', 'NA', 'huà']","['NA', 'NA', 'huà']"
规范化,"['NA', 'NA', 'huà']","['NA', 'NA', 'huà']"
规则化,"['NA', 'NA', 'huà']","['NA', 'NA', 'huà']"
表面化,"['NA', 'NA', 'huà']","['NA', 'NA', 'huà']"
荒漠化,"['NA', 'NA', 'huà']","['NA', 'NA', 'huà']"
自由化,"['NA', 'NA', 'huà']","['NA', 'NA', 'huà']"
自动化,"['NA', 'NA', 'huà']","['NA', 'NA', 'huà']"
肝硬化,"['NA', 'NA', 'huà']","['NA', 'NA', 'huà']"
职业化,"['NA', 'NA', 'huà']","['NA', 'NA', 'huà']"
老龄化,"['NA', 'NA', 'huà']","['NA', 'NA', 'huà']"
老化酶,"['NA', 'huà', 'NA']","['NA', 'huà', 'NA']"
砷化氢,"['NA', 'huà', 'NA']","['NA', 'huà', 'NA']"
精密化,"['NA', 'NA', 'huà']","['NA', 'NA', 'huà']"
简化字,"['NA', 'huà', 'NA']","['NA', 'huà', 'NA']"
磷化钙,"['NA', 'huà', 'NA']","['NA', 'huà', 'NA']"
碳化钙,"['NA', 'huà', 'NA']","['NA', 'huà', 'NA']"
碳化硅,"['NA', 'huà', 'NA']","['NA', 'huà', 'NA']"
碳化物,"['NA', 'huà', 'NA']","['NA', 'huà', 'NA']"
碳化氢,"['NA', 'huà', 'NA']","['NA', 'huà', 'NA']"
<unk>化银,"['NA', 'huà', 'NA']","['NA', 'huà', 'NA']"
<unk>化钾,"['NA', 'huà', 'NA']","['NA', 'huà', 'NA']"
<unk>化钠,"['NA', 'huà', 'NA']","['NA', 'huà', 'NA']"
硅化木,"['NA', 'huà', 'NA']","['NA', 'huà', 'NA']"
硫化氢,"['NA', 'huà', 'NA']","['NA', 'huà', 'NA']"
白热化,"['NA', 'NA', 'huà']","['NA', 'NA', 'huà']"
白化病,"['NA', 'huà', 'NA']","['NA', 'huà', 'NA']"
男性化,"['NA', 'NA', 'huà']","['NA', 'NA', 'huà']"
电气化,"['NA', 'NA', 'huà']","['NA', 'NA', 'huà']"
电化学,"['NA', 'huà', 'NA']","['NA', 'huà', 'NA']"
数量词,"['shù', 'liàng', 'NA']","['shù', 'liàng', 'NA']"
数量级,"['shù', 'liàng', 'NA']","['shù', 'liàng', 'NA']"
数量积,"['shù', 'liàng', 'NA']","['shù', 'liàng', 'NA']"
数码通,"['shù', 'NA', 'tōng']","['shù', 'NA', 'tōng']"
数据流,"['shù', 'jù', 'NA']","['shù', 'jù', 'NA']"
数据段,"['shù', 'jù', 'NA']","['shù', 'jù', 'NA']"
数据库,"['shù', 'jù', 'NA']","['shù', 'jù', 'NA']"
数值解,"['shù', 'NA', 'jiě']","['shù', 'NA', 'jiě']"
字节数,"['NA', 'jié', 'shù']","['NA', 'jié', 'shù']"
公约数,"['NA', 'yuē', 'shù']","['NA', 'yuē', 'shù']"
代数量,"['NA', 'shù', 'liàng']","['NA', 'shù', 'liàng']"
拉丝模,"['lā', 'NA', 'mó']","['lā', 'NA', 'mó']"
非模态,"['NA', 'mó', 'NA']","['NA', 'mó', 'NA']"
太空服,"['NA', 'kōng', 'fú']","['NA', 'kōng', 'fú']"
制服呢,"['NA', 'fú', 'ní']","['NA', 'fú', 'ní']"
冲服剂,"['chōng', 'fú', 'NA']","['chōng', 'fú', 'NA']"
伺服器,"['sì', 'fú', 'NA']","['sì', 'fú', 'NA']"
马服子,"['NA', 'fú', 'NA']","['NA', 'fú', 'NA']"
马服君,"['NA', 'fú', 'NA']","['NA', 'fú', 'NA']"
防寒服,"['NA', 'NA', 'fú']","['NA', 'NA', 'fú']"
迷彩服,"['NA', 'NA', 'fú']","['NA', 'NA', 'fú']"
运动服,"['NA', 'NA', 'fú']","['NA', 'NA', 'fú']"
羽绒服,"['NA', 'NA', 'fú']","['NA', 'NA', 'fú']"
潜水服,"['NA', 'NA', 'fú']","['NA', 'NA', 'fú']"
起扑杆,"['NA', 'NA', 'gān']","['NA', 'NA', 'gān']"
比杆赛,"['NA', 'gān', 'NA']","['NA', 'gān', 'NA']"
万齐融,"['wàn', 'qí', 'NA']","['wàn', 'qí', 'NA']"
万里乡,"['wàn', 'lǐ', 'NA']","['wàn', 'lǐ', 'NA']"
万那杜,"['wàn', 'nà', 'NA']","['wàn', 'nà', 'NA']"
万秀区,"['wàn', 'NA', 'qū']","['wàn', 'NA', 'qū']"
万灵节,"['wàn', 'NA', 'jié']","['wàn', 'NA', 'jié']"
万源市,"['wàn', 'NA', 'shì']","['wàn', 'NA', 'shì']"
万智牌,"['wàn', 'zhì', 'NA']","['wàn', 'zhì', 'NA']"
万户侯,"['wàn', 'NA', 'hóu']","['wàn', 'NA', 'hóu']"
万州区,"['wàn', 'NA', 'qū']","['wàn', 'NA', 'qū']"
万圣节,"['wàn', 'NA', 'jié']","['wàn', 'NA', 'jié']"
万县市,"['wàn', 'NA', 'shì']","['wàn', 'NA', 'shì']"
万博省,"['wàn', 'NA', 'shěng']","['wàn', 'NA', 'shěng']"
夏王朝,"['NA', 'wáng', 'cháo']","['NA', 'wáng', 'cháo']"
周王朝,"['NA', 'wáng', 'cháo']","['NA', 'wáng', 'cháo']"
南朝陈,"['nán', 'cháo', 'NA']","['nán', 'cháo', 'NA']"
狄更斯,"['NA', 'gēng', 'NA']","['NA', 'gēng', 'NA']"
风暴潮,"['NA', 'bào', 'NA']","['NA', 'bào', 'NA']"
非暴力,"['NA', 'bào', 'NA']","['NA', 'bào', 'NA']"
防暴盾,"['NA', 'bào', 'NA']","['NA', 'bào', 'NA']"
间谍罪,"['jiàn', 'NA', 'NA']","['jiàn', 'NA', 'NA']"
空房间,"['kōng', 'NA', 'jiān']","['kōng', 'NA', 'jiān']"
椎间盘,"['zhuī', 'jiān', 'NA']","['zhuī', 'jiān', 'NA']"
时间轴,"['NA', 'jiān', 'zhóu']","['NA', 'jiān', 'zhóu']"
开区间,"['NA', 'qū', 'jiān']","['NA', 'qū', 'jiān']"
子空间,"['NA', 'kōng', 'jiān']","['NA', 'kōng', 'jiān']"
单人间,"['dān', 'NA', 'jiān']","['dān', 'NA', 'jiān']"
瓦里斯,"['wǎ', 'lǐ', 'NA']","['wǎ', 'lǐ', 'NA']"
瓦西里,"['wǎ', 'NA', 'lǐ']","['wǎ', 'NA', 'lǐ']"
希拉里,"['NA', 'lā', 'lǐ']","['NA', 'lā', 'lǐ']"
塔里木,"['tǎ', 'lǐ', 'NA']","['tǎ', 'lǐ', 'NA']"
卡路里,"['kǎ', 'NA', 'lǐ']","['kǎ', 'NA', 'lǐ']"
凯里市,"['NA', 'lǐ', 'shì']","['NA', 'lǐ', 'shì']"
伊里奇,"['NA', 'lǐ', 'qí']","['NA', 'lǐ', 'qí']"
九里区,"['NA', 'lǐ', 'qū']","['NA', 'lǐ', 'qū']"
理雅各,"['NA', 'yǎ', 'gè']","['NA', 'yǎ', 'gè']"
不雅观,"['NA', 'yǎ', 'guān']","['NA', 'yǎ', 'guān']"
雅美族,"['yǎ', 'NA', 'NA']","['yǎ', 'NA', 'NA']"
康有为,"['NA', 'yǒu', 'wéi']","['NA', 'yǒu', 'wéi']"
掷骰子,"['zhì', 'NA', 'NA']","['zhì', 'NA', 'NA']"
排名榜,"['pái', 'NA', 'bǎng']","['pái', 'NA', 'bǎng']"
速手排,"['NA', 'NA', 'pái']","['NA', 'NA', 'pái']"
碳减排,"['NA', 'NA', 'pái']","['NA', 'NA', 'pái']"
牛排馆,"['NA', 'pái', 'NA']","['NA', 'pái', 'NA']"
排风口,"['pái', 'NA', 'NA']","['pái', 'NA', 'NA']"
粘合剂,"['nián', 'hé', 'NA']","['nián', 'hé', 'NA']"
砌合法,"['qì', 'hé', 'NA']","['qì', 'hé', 'NA']"
核合成,"['hé', 'hé', 'NA']","['hé', 'hé', 'NA']"
混合物,"['hùn', 'hé', 'NA']","['hùn', 'hé', 'NA']"
混合泳,"['hùn', 'hé', 'NA']","['hùn', 'hé', 'NA']"
拉合尔,"['lā', 'hé', 'NA']","['lā', 'hé', 'NA']"
六合彩,"['liù', 'hé', 'NA']","['liù', 'hé', 'NA']"
合肥市,"['hé', 'NA', 'shì']","['hé', 'NA', 'shì']"
合理化,"['hé', 'NA', 'huà']","['hé', 'NA', 'huà']"
合格证,"['hé', 'gé', 'NA']","['hé', 'gé', 'NA']"
合法化,"['hé', 'NA', 'huà']","['hé', 'NA', 'huà']"
合成数,"['hé', 'NA', 'shù']","['hé', 'NA', 'shù']"
合川区,"['hé', 'NA', 'qū']","['hé', 'NA', 'qū']"
合山市,"['hé', 'NA', 'shì']","['hé', 'NA', 'shì']"
合作者,"['hé', 'zuò', 'NA']","['hé', 'zuò', 'NA']"
合作社,"['hé', 'zuò', 'NA']","['hé', 'zuò', 'NA']"
合作方,"['hé', 'zuò', 'NA']","['hé', 'zuò', 'NA']"
化合物,"['huà', 'hé', 'NA']","['huà', 'hé', 'NA']"
折射率,"['zhé', 'NA', 'lǜ']","['zhé', 'NA', 'lǜ']"
折子戏,"['zhé', 'NA', 'xì']","['zhé', 'NA', 'xì']"
折叠椅,"['zhé', 'NA', 'yǐ']","['zhé', 'NA', 'yǐ']"
屈折语,"['NA', 'zhé', 'yǔ']","['NA', 'zhé', 'yǔ']"
费周折,"['NA', 'NA', 'zhé']","['NA', 'NA', 'zhé']"
未折现,"['NA', 'zhé', 'NA']","['NA', 'zhé', 'NA']"
挫折感,"['NA', 'zhé', 'NA']","['NA', 'zhé', 'NA']"
花把式,"['NA', 'bǎ', 'NA']","['NA', 'bǎ', 'NA']"
花把势,"['NA', 'bǎ', 'NA']","['NA', 'bǎ', 'NA']"
斜长石,"['NA', 'cháng', 'shí']","['NA', 'cháng', 'shí']"
拉长脸,"['lā', 'cháng', 'NA']","['lā', 'cháng', 'NA']"
天长市,"['NA', 'cháng', 'shì']","['NA', 'cháng', 'shì']"
南北长,"['nán', 'NA', 'cháng']","['nán', 'NA', 'cháng']"
半长轴,"['NA', 'cháng', 'zhóu']","['NA', 'cháng', 'zhóu']"
黄长<unk>,"['NA', 'cháng', 'NA']","['NA', 'cháng', 'NA']"
长鼻目,"['cháng', 'NA', 'NA']","['cháng', 'NA', 'NA']"
长顺县,"['cháng', 'NA', 'NA']","['cháng', 'NA', 'NA']"
长野县,"['cháng', 'NA', 'NA']","['cháng', 'NA', 'NA']"
长距离,"['cháng', 'NA', 'NA']","['cháng', 'NA', 'NA']"
打字员,"['dǎ', 'NA', 'yuán']","['dǎ', 'NA', 'yuán']"
打圆场,"['dǎ', 'NA', 'chǎng']","['dǎ', 'NA', 'chǎng']"
打不通,"['dǎ', 'NA', 'tōng']","['dǎ', 'NA', 'tōng']"
近打河,"['NA', 'dǎ', 'NA']","['NA', 'dǎ', 'NA']"
跌打药,"['NA', 'dǎ', 'NA']","['NA', 'dǎ', 'NA']"
苦迭打,"['NA', 'NA', 'dǎ']","['NA', 'NA', 'dǎ']"
精打光,"['NA', 'dǎ', 'NA']","['NA', 'dǎ', 'NA']"
短打扮,"['NA', 'dǎ', 'NA']","['NA', 'dǎ', 'NA']"
牺牲打,"['NA', 'NA', 'dǎ']","['NA', 'NA', 'dǎ']"
殴打罪,"['NA', 'dǎ', 'NA']","['NA', 'dǎ', 'NA']"
本垒打,"['NA', 'NA', 'dǎ']","['NA', 'NA', 'dǎ']"
步行区,"['NA', 'xíng', 'qū']","['NA', 'xíng', 'qū']"
梦行症,"['NA', 'xíng', 'zhèng']","['NA', 'xíng', 'zhèng']"
有德行,"['yǒu', 'NA', 'xíng']","['yǒu', 'NA', 'xíng']"
性行为,"['NA', 'xíng', 'wéi']","['NA', 'xíng', 'wéi']"
可行性,"['kě', 'xíng', 'NA']","['kě', 'xíng', 'NA']"
可执行,"['kě', 'NA', 'xíng']","['kě', 'NA', 'xíng']"
发行额,"['fā', 'xíng', 'NA']","['fā', 'xíng', 'NA']"
发行人,"['fā', 'xíng', 'NA']","['fā', 'xíng', 'NA']"
人行区,"['NA', 'xíng', 'qū']","['NA', 'xíng', 'qū']"
不行了,"['NA', 'xíng', 'le']","['NA', 'xíng', 'le']"
高行健,"['NA', 'xíng', 'NA']","['NA', 'xíng', 'NA']"
<unk>山行,"['NA', 'NA', 'xíng']","['NA', 'NA', 'xíng']"
进行性,"['NA', 'xíng', 'NA']","['NA', 'xíng', 'NA']"
运行时,"['NA', 'xíng', 'NA']","['NA', 'xíng', 'NA']"
莫伯日,"['mò', 'bó', 'NA']","['mò', 'bó', 'NA']"
拉莫斯,"['lā', 'mò', 'NA']","['lā', 'mò', 'NA']"
巴勒莫,"['NA', 'lè', 'mò']","['NA', 'lè', 'mò']"
宽广度,"['NA', 'guǎng', 'dù']","['NA', 'guǎng', 'dù']"
可懂度,"['kě', 'NA', 'dù']","['kě', 'NA', 'dù']"
可信度,"['kě', 'NA', 'dù']","['kě', 'NA', 'dù']"
印度教,"['NA', 'dù', 'jiào']","['NA', 'dù', 'jiào']"
制度化,"['NA', 'dù', 'huà']","['NA', 'dù', 'huà']"
冗长度,"['NA', 'cháng', 'dù']","['NA', 'cháng', 'dù']"
黏稠度,"['NA', 'NA', 'dù']","['NA', 'NA', 'dù']"
高纬度,"['NA', 'NA', 'dù']","['NA', 'NA', 'dù']"
高精度,"['NA', 'NA', 'dù']","['NA', 'NA', 'dù']"
高密度,"['NA', 'NA', 'dù']","['NA', 'NA', 'dù']"
透明度,"['NA', 'NA', 'dù']","['NA', 'NA', 'dù']"
进度表,"['NA', 'dù', 'NA']","['NA', 'dù', 'NA']"
视亮度,"['NA', 'NA', 'dù']","['NA', 'NA', 'dù']"
西印度,"['NA', 'NA', 'dù']","['NA', 'NA', 'dù']"
肩并肩,"['NA', 'bìng', 'NA']","['NA', 'bìng', 'NA']"
四脚蛇,"['NA', 'jiǎo', 'shé']","['NA', 'jiǎo', 'shé']"
响尾蛇,"['NA', 'wěi', 'shé']","['NA', 'wěi', 'shé']"
黄颔蛇,"['NA', 'NA', 'shé']","['NA', 'NA', 'shé']"
孵化期,"['NA', 'huà', 'qī']","['NA', 'huà', 'qī']"
周期解,"['NA', 'qī', 'jiě']","['NA', 'qī', 'jiě']"
周期系,"['NA', 'qī', 'xì']","['NA', 'qī', 'xì']"
周期数,"['NA', 'qī', 'shù']","['NA', 'qī', 'shù']"
发情期,"['fā', 'NA', 'qī']","['fā', 'NA', 'qī']"
保鲜期,"['NA', 'xiān', 'qī']","['NA', 'xiān', 'qī']"
鱼汛期,"['NA', 'NA', 'qī']","['NA', 'NA', 'qī']"
高峰期,"['NA', 'NA', 'qī']","['NA', 'NA', 'qī']"
青春期,"['NA', 'NA', 'qī']","['NA', 'NA', 'qī']"
青年期,"['NA', 'NA', 'qī']","['NA', 'NA', 'qī']"
闭锁期,"['NA', 'NA', 'qī']","['NA', 'NA', 'qī']"
试用期,"['NA', 'NA', 'qī']","['NA', 'NA', 'qī']"
肛欲期,"['NA', 'NA', 'qī']","['NA', 'NA', 'qī']"
老年期,"['NA', 'NA', 'qī']","['NA', 'NA', 'qī']"
终期癌,"['NA', 'qī', 'NA']","['NA', 'qī', 'NA']"
乌干达,"['wū', 'gān', 'NA']","['wū', 'gān', 'NA']"
葡萄干,"['NA', 'NA', 'gān']","['NA', 'NA', 'gān']"
白干儿,"['NA', 'gān', 'NA']","['NA', 'gān', 'NA']"
牛肉干,"['NA', 'NA', 'gān']","['NA', 'NA', 'gān']"
热干面,"['NA', 'gān', 'NA']","['NA', 'gān', 'NA']"
涂尔干,"['NA', 'NA', 'gān']","['NA', 'NA', 'gān']"
新干县,"['NA', 'gān', 'NA']","['NA', 'gān', 'NA']"
支努干,"['NA', 'NA', 'gān']","['NA', 'NA', 'gān']"
干酪素,"['gān', 'NA', 'NA']","['gān', 'NA', 'NA']"
核地雷,"['hé', 'dì', 'NA']","['hé', 'dì', 'NA']"
沙地话,"['shā', 'dì', 'NA']","['shā', 'dì', 'NA']"
殖民地,"['zhí', 'NA', 'dì']","['zhí', 'NA', 'dì']"
栖息地,"['qī', 'NA', 'dì']","['qī', 'NA', 'dì']"
地级市,"['dì', 'NA', 'shì']","['dì', 'NA', 'shì']"
地磁场,"['dì', 'NA', 'chǎng']","['dì', 'NA', 'chǎng']"
地心说,"['dì', 'NA', 'shuō']","['dì', 'NA', 'shuō']"
地区性,"['dì', 'qū', 'NA']","['dì', 'qū', 'NA']"
地三鲜,"['dì', 'NA', 'xiān']","['dì', 'NA', 'xiān']"
可耕地,"['kě', 'NA', 'dì']","['kě', 'NA', 'dì']"
打不过,"['dǎ', 'NA', 'guò']","['dǎ', 'NA', 'guò']"
只不过,"['zhǐ', 'NA', 'guò']","['zhǐ', 'NA', 'guò']"
五斗柜,"['NA', 'dǒu', 'guì']","['NA', 'dǒu', 'guì']"
翻跟斗,"['NA', 'NA', 'dǒu']","['NA', 'NA', 'dǒu']"
翻筋斗,"['NA', 'NA', 'dǒu']","['NA', 'NA', 'dǒu']"
斗鸡眼,"['dòu', 'NA', 'NA']","['dòu', 'NA', 'NA']"
遇难者,"['NA', 'nàn', 'NA']","['NA', 'nàn', 'NA']"
家家酒,"['jiā', 'jiā', 'NA']","['jiā', 'jiā', 'NA']"
客家语,"['NA', 'jiā', 'yǔ']","['NA', 'jiā', 'yǔ']"
好家伙,"['hǎo', 'jiā', 'NA']","['hǎo', 'jiā', 'NA']"
坏家伙,"['huài', 'jiā', 'NA']","['huài', 'jiā', 'NA']"
合家欢,"['hé', 'jiā', 'NA']","['hé', 'jiā', 'NA']"
发明家,"['fā', 'NA', 'jiā']","['fā', 'NA', 'jiā']"
化学家,"['huà', 'NA', 'jiā']","['huà', 'NA', 'jiā']"
剧作家,"['NA', 'zuò', 'jiā']","['NA', 'zuò', 'jiā']"
伍家岗,"['NA', 'jiā', 'gǎng']","['NA', 'jiā', 'gǎng']"
马家军,"['NA', 'jiā', 'NA']","['NA', 'jiā', 'NA']"
马三家,"['NA', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
预言家,"['NA', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
雕刻家,"['NA', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
雄辩家,"['NA', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
阴阳家,"['NA', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
鉴赏家,"['NA', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
金融家,"['NA', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
金家庄,"['NA', 'jiā', 'NA']","['NA', 'jiā', 'NA']"
道德家,"['NA', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
运动家,"['NA', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
走娘家,"['NA', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
资本家,"['NA', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
败家子,"['NA', 'jiā', 'NA']","['NA', 'jiā', 'NA']"
谢家集,"['NA', 'jiā', 'NA']","['NA', 'jiā', 'NA']"
<unk>辩家,"['NA', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
航海家,"['NA', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
舞蹈家,"['NA', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
<unk>克家,"['NA', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
考古家,"['NA', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
老家贼,"['NA', 'jiā', 'NA']","['NA', 'jiā', 'NA']"
老人家,"['NA', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
翻译家,"['NA', 'NA', 'jiā']","['NA', 'NA', 'jiā']"
非必要,"['NA', 'NA', 'yào']","['NA', 'NA', 'yào']"
要面子,"['yào', 'NA', 'NA']","['yào', 'NA', 'NA']"
有意识,"['yǒu', 'NA', 'shí']","['yǒu', 'NA', 'shí']"
塔希提,"['tǎ', 'NA', 'tí']","['tǎ', 'NA', 'tí']"
菩提树,"['NA', 'tí', 'NA']","['NA', 'tí', 'NA']"
未提及,"['NA', 'tí', 'NA']","['NA', 'tí', 'NA']"
提醒物,"['tí', 'NA', 'NA']","['tí', 'NA', 'NA']"
单房差,"['dān', 'NA', 'chā']","['dān', 'NA', 'chā']"
秒差距,"['NA', 'chā', 'NA']","['NA', 'chā', 'NA']"
有主见,"['yǒu', 'NA', 'jiàn']","['yǒu', 'NA', 'jiàn']"
可见光,"['kě', 'jiàn', 'NA']","['kě', 'jiàn', 'NA']"
可怜见,"['kě', 'NA', 'jiàn']","['kě', 'NA', 'jiàn']"
夫妻店,"['fū', 'qī', 'NA']","['fū', 'qī', 'NA']"
头期款,"['tóu', 'qī', 'NA']","['tóu', 'qī', 'NA']"
头屯河,"['tóu', 'tún', 'NA']","['tóu', 'tún', 'NA']"
头孢菌,"['tóu', 'NA', 'jūn']","['tóu', 'NA', 'jūn']"
坡头区,"['NA', 'tóu', 'qū']","['NA', 'tóu', 'qū']"
回头见,"['NA', 'tóu', 'jiàn']","['NA', 'tóu', 'jiàn']"
嚼舌头,"['jiáo', 'NA', 'tóu']","['jiáo', 'NA', 'tóu']"
喷丝头,"['pēn', 'NA', 'tóu']","['pēn', 'NA', 'tóu']"
口头语,"['NA', 'tóu', 'yǔ']","['NA', 'tóu', 'yǔ']"
包头市,"['NA', 'tóu', 'shì']","['NA', 'tóu', 'shì']"
剪头发,"['NA', 'tóu', '<unk>']","['NA', 'tóu', 'fā']"
九头鸟,"['NA', 'tóu', 'niǎo']","['NA', 'tóu', 'niǎo']"
鹰头狮,"['NA', 'tóu', 'NA']","['NA', 'tóu', 'NA']"
鸡头米,"['NA', 'tóu', 'NA']","['NA', 'tóu', 'NA']"
马头琴,"['NA', 'tóu', 'NA']","['NA', 'tóu', 'NA']"
领头羊,"['NA', 'tóu', 'NA']","['NA', 'tóu', 'NA']"
青字头,"['NA', 'NA', 'tóu']","['NA', 'NA', 'tóu']"
门头沟,"['NA', 'tóu', 'NA']","['NA', 'tóu', 'NA']"
锤头鲨,"['NA', 'tóu', 'NA']","['NA', 'tóu', 'NA']"
钩头<unk>,"['NA', 'tóu', 'NA']","['NA', 'tóu', 'NA']"
迎头儿,"['NA', 'tóu', 'NA']","['NA', 'tóu', 'NA']"
试镜头,"['NA', 'NA', 'tóu']","['NA', 'NA', 'tóu']"
触霉头,"['NA', 'NA', 'tóu']","['NA', 'NA', 'tóu']"
触楣头,"['NA', 'NA', 'tóu']","['NA', 'NA', 'tóu']"
耍滑头,"['NA', 'NA', 'tóu']","['NA', 'NA', 'tóu']"
大连市,"['dà', 'NA', 'shì']","['dà', 'NA', 'shì']"
大跌市,"['dà', 'NA', 'shì']","['dà', 'NA', 'shì']"
大规模,"['dà', 'NA', 'mó']","['dà', 'NA', 'mó']"
大篷车,"['dà', 'NA', 'chē']","['dà', 'NA', 'chē']"
大祥区,"['dà', 'NA', 'qū']","['dà', 'NA', 'qū']"
大眼角,"['dà', 'NA', 'jiǎo']","['dà', 'NA', 'jiǎo']"
大田市,"['dà', 'NA', 'shì']","['dà', 'NA', 'shì']"
大理石,"['dà', 'NA', 'shí']","['dà', 'NA', 'shí']"
大理市,"['dà', 'NA', 'shì']","['dà', 'NA', 'shì']"
大熊猫,"['dà', 'NA', 'māo']","['dà', 'NA', 'māo']"
大溪地,"['dà', 'NA', 'dì']","['dà', 'NA', 'dì']"
大港区,"['dà', 'NA', 'qū']","['dà', 'NA', 'qū']"
大气压,"['dà', 'NA', 'yā']","['dà', 'NA', 'yā']"
大斋节,"['dà', 'NA', 'jié']","['dà', 'NA', 'jié']"
大斋期,"['dà', 'NA', 'qī']","['dà', 'NA', 'qī']"
大捕头,"['dà', 'NA', 'tóu']","['dà', 'NA', 'tóu']"
大庆市,"['dà', 'NA', 'shì']","['dà', 'NA', 'shì']"
大幅度,"['dà', 'NA', 'dù']","['dà', 'NA', 'dù']"
大峡谷,"['dà', 'NA', 'gǔ']","['dà', 'NA', 'gǔ']"
大山猫,"['dà', 'NA', 'māo']","['dà', 'NA', 'māo']"
大容量,"['dà', 'NA', 'liàng']","['dà', 'NA', 'liàng']"
大客车,"['dà', 'NA', 'chē']","['dà', 'NA', 'chē']"
大安市,"['dà', 'NA', 'shì']","['dà', 'NA', 'shì']"
